-1.0000134 -0.0173333
-0.99999345 -0.0173333
-0.99997345 -0.013
-0.99995345 -0.013
-0.99993345 -0.0173333
-0.99991345 -0.0173333
-0.99989345 -0.013
-0.99987345 -0.013
-0.99985345 -0.013
-0.99983345 -0.0173333
-0.99981345 -0.0173333
-0.99979345 -0.0173333
-0.99977345 -0.0173333
-0.99975345 -0.013
-0.99973345 -0.013
-0.99971345 -0.013
-0.99969345 -0.0173333
-0.99967345 -0.0173333
-0.99965345 -0.013
-0.99963345 -0.0173333
-0.99961345 -0.013
-0.99959345 -0.0173333
-0.99957345 -0.013
-0.99955345 -0.0173333
-0.99953345 -0.0173333
-0.99951345 -0.0173333
-0.99949345 -0.0173333
-0.99947345 -0.013
-0.99945345 -0.0173333
-0.99943345 -0.013
-0.99941345 -0.0173333
-0.99939345 -0.013
-0.99937345 -0.013
-0.99935345 -0.0173333
-0.99933345 -0.0173333
-0.99931345 -0.0173333
-0.99929345 -0.0173333
-0.99927345 -0.013
-0.99925345 -0.0173333
-0.99923345 -0.0173333
-0.99921345 -0.0173333
-0.99919345 -0.0173333
-0.99917345 -0.013
-0.99915345 -0.013
-0.99913345 -0.0173333
-0.99911345 -0.013
-0.99909345 -0.013
-0.99907345 -0.013
-0.99905345 -0.0173333
-0.99903345 -0.0173333
-0.99901345 -0.0173333
-0.99899345 -0.013
-0.99897345 -0.013
-0.99895345 -0.0173333
-0.99893345 -0.0173333
-0.99891345 -0.013
-0.99889345 -0.0173333
-0.99887345 -0.0173333
-0.99885345 -0.013
-0.99883345 -0.013
-0.99881345 -0.0173333
-0.99879345 -0.013
-0.99877345 -0.0173333
-0.99875345 -0.013
-0.99873345 -0.013
-0.99871345 -0.0173333
-0.99869345 -0.0173333
-0.99867345 -0.0173333
-0.99865345 -0.0173333
-0.99863345 -0.013
-0.99861345 -0.013
-0.99859345 -0.0173333
-0.99857345 -0.013
-0.99855345 -0.0173333
-0.99853345 -0.0173333
-0.99851345 -0.013
-0.99849345 -0.0173333
-0.99847345 -0.0173333
-0.99845345 -0.0173333
-0.99843345 -0.0173333
-0.99841345 -0.0173333
-0.99839345 -0.0173333
-0.99837345 -0.0173333
-0.99835345 -0.0173333
-0.99833345 -0.013
-0.99831345 -0.0173333
-0.99829345 -0.013
-0.99827345 -0.0173333
-0.99825345 -0.0173333
-0.99823345 -0.0173333
-0.99821345 -0.013
-0.99819345 -0.013
-0.99817345 -0.0173333
-0.99815345 -0.0173333
-0.99813345 -0.0173333
-0.99811345 -0.0173333
-0.99809345 -0.0173333
-0.99807345 -0.0173333
-0.99805345 -0.0173333
-0.99803345 -0.0173333
-0.99801345 -0.013
-0.99799345 -0.0173333
-0.99797345 -0.013
-0.99795345 -0.0173333
-0.99793345 -0.0173333
-0.99791345 -0.013
-0.99789345 -0.0173333
-0.99787345 -0.013
-0.99785345 -0.013
-0.99783345 -0.0173333
-0.99781345 -0.0173333
-0.99779345 -0.013
-0.99777345 -0.013
-0.99775345 -0.013
-0.99773345 -0.0173333
-0.99771345 -0.013
-0.99769345 -0.0173333
-0.99767345 -0.013
-0.99765345 -0.013
-0.99763345 -0.0173333
-0.99761345 -0.0173333
-0.99759345 -0.0173333
-0.99757345 -0.013
-0.99755345 -0.0173333
-0.99753345 -0.0173333
-0.99751345 -0.013
-0.99749345 -0.0173333
-0.99747345 -0.0173333
-0.99745345 -0.013
-0.99743345 -0.0173333
-0.99741345 -0.0173333
-0.99739345 -0.013
-0.99737345 -0.013
-0.99735345 -0.0173333
-0.99733345 -0.0173333
-0.99731345 -0.013
-0.99729345 -0.0173333
-0.99727345 -0.013
-0.99725345 -0.0173333
-0.99723345 -0.0173333
-0.99721345 -0.0173333
-0.99719345 -0.0173333
-0.99717345 -0.0173333
-0.99715345 -0.013
-0.99713345 -0.0173333
-0.99711345 -0.0173333
-0.99709345 -0.0173333
-0.99707345 -0.013
-0.99705345 -0.0173333
-0.99703345 -0.0173333
-0.99701345 -0.0173333
-0.99699345 -0.013
-0.99697345 -0.0173333
-0.99695345 -0.013
-0.99693345 -0.0173333
-0.99691345 -0.0173333
-0.99689345 -0.0173333
-0.99687345 -0.013
-0.99685345 -0.013
-0.99683345 -0.0173333
-0.99681345 -0.0173333
-0.99679345 -0.0173333
-0.99677345 -0.0173333
-0.99675345 -0.013
-0.99673345 -0.0173333
-0.99671345 -0.0173333
-0.99669345 -0.013
-0.99667345 -0.013
-0.99665345 -0.0173333
-0.99663345 -0.013
-0.99661345 -0.0173333
-0.99659345 -0.013
-0.99657345 -0.0173333
-0.99655345 -0.0173333
-0.99653345 -0.0173333
-0.99651345 -0.0173333
-0.99649345 -0.0173333
-0.99647345 -0.0173333
-0.99645345 -0.0173333
-0.99643345 -0.013
-0.99641345 -0.013
-0.99639345 -0.013
-0.99637345 -0.013
-0.99635345 -0.0173333
-0.99633345 -0.0173333
-0.99631345 -0.0173333
-0.99629345 -0.0173333
-0.99627345 -0.0173333
-0.99625345 -0.013
-0.99623345 -0.0173333
-0.99621345 -0.0173333
-0.99619345 -0.0173333
-0.99617345 -0.0216667
-0.99615345 -0.0173333
-0.99613345 -0.0173333
-0.99611345 -0.013
-0.99609345 -0.0173333
-0.99607345 -0.0173333
-0.99605345 -0.0173333
-0.99603345 -0.0173333
-0.99601345 -0.0173333
-0.99599345 -0.0173333
-0.99597345 -0.0173333
-0.99595345 -0.013
-0.99593345 -0.013
-0.99591345 -0.0173333
-0.99589345 -0.0173333
-0.99587345 -0.013
-0.99585345 -0.013
-0.99583345 -0.0173333
-0.99581345 -0.0173333
-0.99579345 -0.013
-0.99577345 -0.013
-0.99575345 -0.0173333
-0.99573345 -0.0173333
-0.99571345 -0.0173333
-0.99569345 -0.0173333
-0.99567345 -0.013
-0.99565345 -0.013
-0.99563345 -0.013
-0.99561345 -0.013
-0.99559345 -0.0173333
-0.99557345 -0.0173333
-0.99555345 -0.013
-0.99553345 -0.0173333
-0.99551345 -0.0173333
-0.99549345 -0.0173333
-0.99547345 -0.013
-0.99545345 -0.0173333
-0.99543345 -0.013
-0.99541345 -0.0173333
-0.99539345 -0.0173333
-0.99537345 -0.013
-0.99535345 -0.0173333
-0.99533345 -0.0173333
-0.99531345 -0.013
-0.99529345 -0.013
-0.99527345 -0.0173333
-0.99525345 -0.0173333
-0.99523345 -0.0173333
-0.99521345 -0.0173333
-0.99519345 -0.013
-0.99517345 -0.0173333
-0.99515345 -0.013
-0.99513345 -0.0173333
-0.99511345 -0.0173333
-0.99509345 -0.0173333
-0.99507345 -0.0173333
-0.99505345 -0.013
-0.99503345 -0.0173333
-0.99501345 -0.0173333
-0.99499345 -0.013
-0.99497345 -0.0173333
-0.99495345 -0.013
-0.99493345 -0.0173333
-0.99491345 -0.013
-0.99489345 -0.013
-0.99487345 -0.0173333
-0.99485345 -0.0173333
-0.99483345 -0.013
-0.99481345 -0.0173333
-0.99479345 -0.0173333
-0.99477345 -0.0173333
-0.99475345 -0.0173333
-0.99473345 -0.013
-0.99471345 -0.013
-0.99469345 -0.0173333
-0.99467345 -0.013
-0.99465345 -0.0173333
-0.99463345 -0.0173333
-0.99461345 -0.013
-0.99459345 -0.0173333
-0.99457345 -0.013
-0.99455345 -0.013
-0.99453345 -0.0173333
-0.99451345 -0.0173333
-0.99449345 -0.0173333
-0.99447345 -0.0173333
-0.99445345 -0.0173333
-0.99443345 -0.0173333
-0.99441345 -0.0173333
-0.99439345 -0.0173333
-0.99437345 -0.0173333
-0.99435345 -0.013
-0.99433345 -0.0173333
-0.99431345 -0.013
-0.99429345 -0.0173333
-0.99427345 -0.0173333
-0.99425345 -0.013
-0.99423345 -0.0173333
-0.99421345 -0.0173333
-0.99419345 -0.0173333
-0.99417345 -0.0173333
-0.99415345 -0.013
-0.99413345 -0.0173333
-0.99411345 -0.013
-0.99409345 -0.0173333
-0.99407345 -0.0173333
-0.99405345 -0.0173333
-0.99403345 -0.0173333
-0.99401345 -0.0173333
-0.99399345 -0.0173333
-0.99397345 -0.013
-0.99395345 -0.0173333
-0.99393345 -0.0173333
-0.99391345 -0.0173333
-0.99389345 -0.0173333
-0.99387345 -0.0173333
-0.99385345 -0.013
-0.99383345 -0.0173333
-0.99381345 -0.013
-0.99379345 -0.013
-0.99377345 -0.0173333
-0.99375345 -0.013
-0.99373345 -0.0173333
-0.99371345 -0.0173333
-0.99369345 -0.0173333
-0.99367345 -0.0173333
-0.99365345 -0.013
-0.99363345 -0.013
-0.99361345 -0.0173333
-0.99359345 -0.0173333
-0.99357345 -0.0173333
-0.99355345 -0.0173333
-0.99353345 -0.013
-0.99351345 -0.013
-0.99349345 -0.013
-0.99347345 -0.013
-0.99345345 -0.013
-0.99343345 -0.0173333
-0.99341345 -0.013
-0.99339345 -0.013
-0.99337345 -0.013
-0.99335345 -0.0173333
-0.99333345 -0.0173333
-0.99331345 -0.013
-0.99329345 -0.0173333
-0.99327345 -0.0173333
-0.99325345 -0.0173333
-0.99323345 -0.0173333
-0.99321345 -0.0173333
-0.99319345 -0.0173333
-0.99317345 -0.0173333
-0.99315345 -0.013
-0.99313345 -0.0173333
-0.99311345 -0.0173333
-0.99309345 -0.013
-0.99307345 -0.0173333
-0.99305345 -0.0173333
-0.99303345 -0.013
-0.99301345 -0.0173333
-0.99299345 -0.013
-0.99297345 -0.0173333
-0.99295345 -0.0173333
-0.99293345 -0.0173333
-0.99291345 -0.0173333
-0.99289345 -0.0173333
-0.99287345 -0.0173333
-0.99285345 -0.0173333
-0.99283345 -0.013
-0.99281345 -0.0173333
-0.99279345 -0.0173333
-0.99277345 -0.0173333
-0.99275345 -0.013
-0.99273345 -0.0173333
-0.99271345 -0.0173333
-0.99269345 -0.0173333
-0.99267345 -0.0173333
-0.99265345 -0.0173333
-0.99263345 -0.013
-0.99261345 -0.0173333
-0.99259345 -0.0173333
-0.99257345 -0.0173333
-0.99255345 -0.0173333
-0.99253345 -0.013
-0.99251345 -0.013
-0.99249345 -0.013
-0.99247345 -0.0173333
-0.99245345 -0.0173333
-0.99243345 -0.013
